time,trend_MSL_filtered_GIA_TPA_corrected_adjusted
12/29/15,7.454052
12/30/15,7.455196
12/31/15,7.45634
1/1/16,7.4574842
1/2/16,7.458628
1/3/16,7.4597726
1/4/16,7.460917
1/5/16,7.4620614
1/6/16,7.4632063
1/7/16,7.4643507
1/8/16,7.4654956
1/9/16,7.4666405
1/10/16,7.4677854
1/11/16,7.4689302
1/12/16,7.470075
1/13/16,7.4712205
1/14/16,7.4723654
1/15/16,7.4735107
1/16/16,7.474656
1/17/16,7.4758015
1/18/16,7.4769473
1/19/16,7.4780927
1/20/16,7.4792385
1/21/16,7.4803843
1/22/16,7.48153
1/23/16,7.482676
1/24/16,7.483822
1/25/16,7.484968
1/26/16,7.4861145
1/27/16,7.4872603
1/28/16,7.4884067
1/29/16,7.4895535
1/30/16,7.4907
1/31/16,7.4918466
2/1/16,7.492993
2/2/16,7.4941397
2/3/16,7.4952865
2/4/16,7.4964333
2/5/16,7.4975805
2/6/16,7.4987273
2/7/16,7.4998746
2/8/16,7.501022
2/9/16,7.502169
2/10/16,7.5033164
2/11/16,7.5044637
2/12/16,7.5056114
2/13/16,7.506759
2/14/16,7.507907
2/15/16,7.5090547
2/16/16,7.5102024
2/17/16,7.51135
2/18/16,7.5124984
2/19/16,7.513646
2/20/16,7.5147943
2/21/16,7.5159426
2/22/16,7.5170913
2/23/16,7.5182395
2/24/16,7.519388
2/25/16,7.5205364
2/26/16,7.521685
2/27/16,7.522834
2/28/16,7.5239825
2/29/16,7.5251317
3/1/16,7.5262804
3/2/16,7.5274296
3/3/16,7.5285788
3/4/16,7.529728
3/5/16,7.530877
3/6/16,7.532027
3/7/16,7.533176
3/8/16,7.5343256
3/9/16,7.5354753
3/10/16,7.536625
3/11/16,7.5377746
3/12/16,7.538924
3/13/16,7.5400743
3/14/16,7.5412245
3/15/16,7.5423746
3/16/16,7.5435247
3/17/16,7.544675
3/18/16,7.545825
3/19/16,7.5469756
3/20/16,7.548126
3/21/16,7.549277
3/22/16,7.5504274
3/23/16,7.551578
3/24/16,7.5527287
3/25/16,7.5538797
3/26/16,7.555031
3/27/16,7.556182
3/28/16,7.557333
3/29/16,7.558484
3/30/16,7.559635
3/31/16,7.5607867
4/1/16,7.5619383
4/2/16,7.5630894
4/3/16,7.5642414
4/4/16,7.565393
4/5/16,7.5665445
4/6/16,7.5676966
4/7/16,7.5688486
4/8/16,7.57
4/9/16,7.5711527
4/10/16,7.5723047
4/11/16,7.573457
4/12/16,7.5746093
4/13/16,7.575762
4/14/16,7.576914
4/15/16,7.578067
4/16/16,7.5792193
4/17/16,7.580372
4/18/16,7.581525
4/19/16,7.582678
4/20/16,7.583831
4/21/16,7.584984
4/22/16,7.586137
4/23/16,7.58729
4/24/16,7.5884433
4/25/16,7.5895967
4/26/16,7.59075
4/27/16,7.5919037
4/28/16,7.593057
4/29/16,7.5942106
4/30/16,7.5953646
5/1/16,7.5965185
5/2/16,7.5976725
5/3/16,7.5988264
5/4/16,7.5999804
5/5/16,7.601135
5/6/16,7.6022887
5/7/16,7.603443
5/8/16,7.6045976
5/9/16,7.605752
5/10/16,7.6069064
5/11/16,7.6080613
5/12/16,7.6092157
5/13/16,7.6103706
5/14/16,7.6115255
5/15/16,7.6126804
5/16/16,7.6138353
5/17/16,7.6149907
5/18/16,7.6161456
5/19/16,7.617301
5/20/16,7.6184564
5/21/16,7.6196117
5/22/16,7.6207676
5/23/16,7.621923
5/24/16,7.623079
5/25/16,7.624234
5/26/16,7.62539
5/27/16,7.6265464
5/28/16,7.627702
5/29/16,7.628858
5/30/16,7.6300144
5/31/16,7.6311707
6/1/16,7.632327
6/2/16,7.6334834
6/3/16,7.6346397
6/4/16,7.6357965
6/5/16,7.636953
6/6/16,7.6381097
6/7/16,7.6392665
6/8/16,7.6404233
6/9/16,7.64158
6/10/16,7.6427374
6/11/16,7.6438947
6/12/16,7.6450515
6/13/16,7.646209
6/14/16,7.647366
6/15/16,7.648524
6/16/16,7.649681
6/17/16,7.650839
6/18/16,7.6519966
6/19/16,7.6531544
6/20/16,7.654312
6/21/16,7.65547
6/22/16,7.656628
6/23/16,7.657786
6/24/16,7.658944
6/25/16,7.6601024
6/26/16,7.6612606
6/27/16,7.662419
6/28/16,7.6635776
6/29/16,7.6647363
6/30/16,7.6658945
7/1/16,7.667053
7/2/16,7.6682124
7/3/16,7.669371
7/4/16,7.67053
7/5/16,7.671689
7/6/16,7.672848
7/7/16,7.6740074
7/8/16,7.6751666
7/9/16,7.676326
7/10/16,7.6774855
7/11/16,7.6786447
7/12/16,7.6798043
7/13/16,7.680964
7/14/16,7.6821237
7/15/16,7.683284
7/16/16,7.6844435
7/17/16,7.6856036
7/18/16,7.686764
7/19/16,7.687924
7/20/16,7.689084
7/21/16,7.690244
7/22/16,7.691405
7/23/16,7.692565
7/24/16,7.6937256
7/25/16,7.694886
7/26/16,7.696047
7/27/16,7.697208
7/28/16,7.6983685
7/29/16,7.6995296
7/30/16,7.7006907
7/31/16,7.701852
8/1/16,7.703013
8/2/16,7.704174
8/3/16,7.7053356
8/4/16,7.7064967
8/5/16,7.7076583
8/6/16,7.70882
8/7/16,7.709982
8/8/16,7.7111435
8/9/16,7.712305
8/10/16,7.713467
8/11/16,7.714629
8/12/16,7.715791
8/13/16,7.7169533
8/14/16,7.7181153
8/15/16,7.719278
8/16/16,7.7204404
8/17/16,7.721603
8/18/16,7.7227654
8/19/16,7.723928
8/20/16,7.7250905
8/21/16,7.7262535
8/22/16,7.727416
8/23/16,7.728579
8/24/16,7.729742
8/25/16,7.730905
8/26/16,7.7320685
8/27/16,7.7332315
8/28/16,7.734395
8/29/16,7.7355585
8/30/16,7.736722
8/31/16,7.7378855
9/1/16,7.739049
9/2/16,7.740213
9/3/16,7.741377
9/4/16,7.742541
9/5/16,7.743705
9/6/16,7.7448688
9/7/16,7.7460327
9/8/16,7.747197
9/9/16,7.748361
9/10/16,7.7495255
9/11/16,7.75069
9/12/16,7.751855
9/13/16,7.7530193
9/14/16,7.754184
9/15/16,7.7553487
9/16/16,7.7565136
9/17/16,7.7576785
9/18/16,7.7588434
9/19/16,7.760009
9/20/16,7.7611737
9/21/16,7.762339
9/22/16,7.7635045
9/23/16,7.76467
9/24/16,7.7658353
9/25/16,7.767001
9/26/16,7.7681665
9/27/16,7.7693324
9/28/16,7.7704983
9/29/16,7.771664
9/30/16,7.77283
10/1/16,7.773996
10/2/16,7.775162
10/3/16,7.7763286
10/4/16,7.777495
10/5/16,7.7786613
10/6/16,7.7798276
10/7/16,7.780994
10/8/16,7.7821608
10/9/16,7.7833276
10/10/16,7.784494
10/11/16,7.7856607
10/12/16,7.786828
10/13/16,7.787995
10/14/16,7.789162
10/15/16,7.790329
10/16/16,7.7914963
10/17/16,7.7926636
10/18/16,7.7938313
10/19/16,7.7949986
10/20/16,7.7961664
10/21/16,7.7973337
10/22/16,7.7985015
10/23/16,7.7996693
10/24/16,7.8008375
10/25/16,7.8020053
10/26/16,7.8031735
10/27/16,7.8043413
10/28/16,7.8055096
10/29/16,7.806678
10/30/16,7.8078465
10/31/16,7.809015
11/1/16,7.8101835
11/2/16,7.811352
11/3/16,7.8125205
11/4/16,7.813689
11/5/16,7.8148584
11/6/16,7.816027
11/7/16,7.8171964
11/8/16,7.818365
11/9/16,7.8195343
11/10/16,7.8207035
11/11/16,7.821873
11/12/16,7.8230424
11/13/16,7.824212
11/14/16,7.8253813
11/15/16,7.826551
11/16/16,7.8277206
11/17/16,7.828891
11/18/16,7.8300605
11/19/16,7.8312306
11/20/16,7.8324003
11/21/16,7.8335705
11/22/16,7.8347406
11/23/16,7.8359113
11/24/16,7.8370814
11/25/16,7.838252
11/26/16,7.8394227
11/27/16,7.840593
11/28/16,7.841764
11/29/16,7.8429346
11/30/16,7.8441052
12/1/16,7.8452764
12/2/16,7.8464475
12/3/16,7.8476186
12/4/16,7.8487897
12/5/16,7.849961
12/6/16,7.851132
12/7/16,7.8523035
12/8/16,7.853475
12/9/16,7.8546467
12/10/16,7.8558183
12/11/16,7.85699
12/12/16,7.858162
12/13/16,7.8593335
12/14/16,7.8605056
12/15/16,7.8616776
12/16/16,7.8628497
12/17/16,7.864022
12/18/16,7.8651943
12/19/16,7.8663664
12/20/16,7.867539
12/21/16,7.8687115
12/22/16,7.869884
12/23/16,7.871057
12/24/16,7.8722296
12/25/16,7.8734026
12/26/16,7.874575
12/27/16,7.875748
12/28/16,7.8769217
12/29/16,7.8780947
12/30/16,7.8792677
12/31/16,7.880441
1/1/17,7.8816147
1/2/17,7.882788
1/3/17,7.8839617
1/4/17,7.885135
1/5/17,7.886309
1/6/17,7.8874826
1/7/17,7.8886566
1/8/17,7.8898306
1/9/17,7.8910046
1/10/17,7.8921785
1/11/17,7.893353
1/12/17,7.8945274
1/13/17,7.8957014
1/14/17,7.896876
1/15/17,7.898051
1/16/17,7.899225
1/17/17,7.9003997
1/18/17,7.9015746
1/19/17,7.9027495
1/20/17,7.9039245
1/21/17,7.9050994
1/22/17,7.9062743
1/23/17,7.9074497
1/24/17,7.9086246
1/25/17,7.9098
1/26/17,7.9109755
1/27/17,7.912151
1/28/17,7.9133267
1/29/17,7.914502
1/30/17,7.915678
1/31/17,7.916854
2/1/17,7.91803
2/2/17,7.9192057
2/3/17,7.9203815
2/4/17,7.921558
2/5/17,7.922734
2/6/17,7.92391
2/7/17,7.9250865
2/8/17,7.926263
2/9/17,7.9274397
2/10/17,7.928616
2/11/17,7.929793
2/12/17,7.9309697
2/13/17,7.9321465
2/14/17,7.9333234
2/15/17,7.9345
2/16/17,7.9356775
2/17/17,7.9368544
2/18/17,7.9380317
2/19/17,7.939209
2/20/17,7.9403863
2/21/17,7.941564
2/22/17,7.9427414
2/23/17,7.943919
2/24/17,7.945097
2/25/17,7.9462748
2/26/17,7.9474525
2/27/17,7.9486303
2/28/17,7.9498086
3/1/17,7.9509864
3/2/17,7.9521646
3/3/17,7.953343
3/4/17,7.954521
3/5/17,7.9557
3/6/17,7.956878
3/7/17,7.958057
3/8/17,7.9592357
3/9/17,7.9604144
3/10/17,7.961593
3/11/17,7.962772
3/12/17,7.963951
3/13/17,7.96513
3/14/17,7.966309
3/15/17,7.9674883
3/16/17,7.968668
3/17/17,7.969847
3/18/17,7.9710264
3/19/17,7.972206
3/20/17,7.973386
3/21/17,7.9745655
3/22/17,7.975745
3/23/17,7.9769254
3/24/17,7.978105
3/25/17,7.9792852
3/26/17,7.9804654
3/27/17,7.9816456
3/28/17,7.9828258
3/29/17,7.984006
3/30/17,7.9851866
3/31/17,7.9863667
4/1/17,7.9875474
4/2/17,7.988728
4/3/17,7.989909
4/4/17,7.99109
4/5/17,7.992271
4/6/17,7.9934516
4/7/17,7.9946327
4/8/17,7.995814
4/9/17,7.996995
4/10/17,7.9981766
4/11/17,7.9993577
4/12/17,8.000539
4/13/17,8.00172
4/14/17,8.002902
4/15/17,8.004085
4/16/17,8.005266
4/17/17,8.006448
4/18/17,8.007629
4/19/17,8.008812
4/20/17,8.009994
4/21/17,8.011176
4/22/17,8.012359
4/23/17,8.01354
4/24/17,8.014723
4/25/17,8.015905
4/26/17,8.017088
4/27/17,8.0182705
4/28/17,8.019454
4/29/17,8.020637
4/30/17,8.021819
5/1/17,8.023003
5/2/17,8.024185
5/3/17,8.025369
5/4/17,8.026552
5/5/17,8.027735
5/6/17,8.028918
5/7/17,8.030102
5/8/17,8.031285
5/9/17,8.032469
5/10/17,8.033652
5/11/17,8.034837
5/12/17,8.03602
5/13/17,8.037205
5/14/17,8.038388
5/15/17,8.039573
5/16/17,8.040756
5/17/17,8.041941
5/18/17,8.043125
5/19/17,8.04431
5/20/17,8.045494
5/21/17,8.046679
5/22/17,8.047863
5/23/17,8.049048
5/24/17,8.050233
5/25/17,8.051418
5/26/17,8.052603
5/27/17,8.053788
5/28/17,8.054973
5/29/17,8.056158
5/30/17,8.0573435
5/31/17,8.058529
6/1/17,8.059714
6/2/17,8.0609
6/3/17,8.062085
6/4/17,8.0632715
6/5/17,8.064457
6/6/17,8.065643
6/7/17,8.066829
6/8/17,8.068015
6/9/17,8.0692005
6/10/17,8.070387
6/11/17,8.071573
6/12/17,8.07276
6/13/17,8.073946
6/14/17,8.075132
6/15/17,8.076319
6/16/17,8.077506
6/17/17,8.078692
6/18/17,8.07988
6/19/17,8.081066
6/20/17,8.082253
6/21/17,8.08344
6/22/17,8.084627
6/23/17,8.085814
6/24/17,8.087002
6/25/17,8.088189
6/26/17,8.089376
6/27/17,8.090565
6/28/17,8.091752
6/29/17,8.092939
6/30/17,8.094128
7/1/17,8.095315
7/2/17,8.096503
7/3/17,8.097692
7/4/17,8.098879
7/5/17,8.100067
7/6/17,8.101255
7/7/17,8.102444
7/8/17,8.103632
7/9/17,8.104821
7/10/17,8.1060095
7/11/17,8.107198
7/12/17,8.108387
7/13/17,8.109575
7/14/17,8.1107645
7/15/17,8.111954
7/16/17,8.113143
7/17/17,8.114332
7/18/17,8.115521
7/19/17,8.116711
7/20/17,8.1179
7/21/17,8.119089
7/22/17,8.120278
7/23/17,8.121469
7/24/17,8.122658
7/25/17,8.123848
7/26/17,8.125037
7/27/17,8.126227
7/28/17,8.127418
7/29/17,8.128608
7/30/17,8.129798
7/31/17,8.130988
8/1/17,8.132178
8/2/17,8.1333685
8/3/17,8.13456
8/4/17,8.13575
8/5/17,8.13694
8/6/17,8.138131
8/7/17,8.139322
8/8/17,8.140512
8/9/17,8.141704
8/10/17,8.142895
8/11/17,8.144086
8/12/17,8.145277
8/13/17,8.146468
8/14/17,8.14766
8/15/17,8.148851
8/16/17,8.150043
8/17/17,8.151235
8/18/17,8.152426
8/19/17,8.153618
8/20/17,8.15481
8/21/17,8.156002
8/22/17,8.157193
8/23/17,8.158385
8/24/17,8.159578
8/25/17,8.16077
8/26/17,8.1619625
8/27/17,8.163155
8/28/17,8.164348
8/29/17,8.16554
8/30/17,8.166733
8/31/17,8.167925
9/1/17,8.169118
9/2/17,8.170311
9/3/17,8.171504
9/4/17,8.172697
9/5/17,8.17389
9/6/17,8.175083
9/7/17,8.176276
9/8/17,8.17747
9/9/17,8.178663
9/10/17,8.179857
9/11/17,8.18105
9/12/17,8.182244
9/13/17,8.183438
9/14/17,8.184631
9/15/17,8.185825
9/16/17,8.187019
9/17/17,8.188214
9/18/17,8.189408
9/19/17,8.190602
9/20/17,8.191796
9/21/17,8.192991
9/22/17,8.194185
9/23/17,8.19538
9/24/17,8.196574
9/25/17,8.197769
9/26/17,8.198964
9/27/17,8.200159
9/28/17,8.201354
9/29/17,8.202549
9/30/17,8.203744
10/1/17,8.204939
10/2/17,8.206135
10/3/17,8.20733
10/4/17,8.208526
10/5/17,8.209721
10/6/17,8.2109165
10/7/17,8.212112
10/8/17,8.213308
10/9/17,8.214504
10/10/17,8.2157
10/11/17,8.216896
10/12/17,8.218092
10/13/17,8.219288
10/14/17,8.220484
10/15/17,8.221681
10/16/17,8.222877
10/17/17,8.224073
10/18/17,8.22527
10/19/17,8.226466
10/20/17,8.227663
10/21/17,8.22886
10/22/17,8.230057
10/23/17,8.231254
10/24/17,8.232451
10/25/17,8.233648
10/26/17,8.234845
10/27/17,8.236043
10/28/17,8.23724
10/29/17,8.238438
10/30/17,8.2396345
10/31/17,8.240832
11/1/17,8.24203
11/2/17,8.243228
11/3/17,8.244426
11/4/17,8.245624
11/5/17,8.246821
11/6/17,8.24802
11/7/17,8.249218
11/8/17,8.250416
11/9/17,8.251615
11/10/17,8.252812
11/11/17,8.254011
11/12/17,8.25521
11/13/17,8.256409
11/14/17,8.257607
11/15/17,8.258806
11/16/17,8.260005
11/17/17,8.261204
11/18/17,8.262403
11/19/17,8.263602
11/20/17,8.264801
11/21/17,8.266001
11/22/17,8.2671995
11/23/17,8.268399
11/24/17,8.269599
11/25/17,8.270799
11/26/17,8.271998
11/27/17,8.273198
11/28/17,8.274398
11/29/17,8.275598
11/30/17,8.276797
12/1/17,8.277998
12/2/17,8.279198
12/3/17,8.280398
12/4/17,8.281598
12/5/17,8.282799
12/6/17,8.283999
12/7/17,8.2852
12/8/17,8.2864
12/9/17,8.287601
12/10/17,8.288802
12/11/17,8.290003
12/12/17,8.2912035
12/13/17,8.292404
12/14/17,8.293606
12/15/17,8.2948065
12/16/17,8.296008
12/17/17,8.29721
12/18/17,8.298411
12/19/17,8.299612
12/20/17,8.300814
12/21/17,8.302015
12/22/17,8.303218
12/23/17,8.3044195
12/24/17,8.305621
12/25/17,8.306823
12/26/17,8.308025
12/27/17,8.309227
12/28/17,8.31043
12/29/17,8.311632
12/30/17,8.312835
12/31/17,8.314036
1/1/18,8.315239
1/2/18,8.316442
1/3/18,8.317645
1/4/18,8.318848
1/5/18,8.32005
1/6/18,8.321253
1/7/18,8.322456
1/8/18,8.32366
1/9/18,8.3248625
1/10/18,8.326066
1/11/18,8.32727
1/12/18,8.328473
1/13/18,8.329677
1/14/18,8.33088
1/15/18,8.332084
1/16/18,8.333287
1/17/18,8.334491
1/18/18,8.335695
1/19/18,8.336899
1/20/18,8.338103
1/21/18,8.339307
1/22/18,8.340511
1/23/18,8.341716
1/24/18,8.34292
1/25/18,8.344125
1/26/18,8.345329
1/27/18,8.346534
1/28/18,8.347738
1/29/18,8.348943
1/30/18,8.350148
1/31/18,8.351353
2/1/18,8.352558
2/2/18,8.353763
2/3/18,8.354968
2/4/18,8.3561735
2/5/18,8.357379
2/6/18,8.358584
2/7/18,8.35979
2/8/18,8.360995
2/9/18,8.362201
2/10/18,8.363407
2/11/18,8.364613
2/12/18,8.365818
2/13/18,8.367024
2/14/18,8.368231
2/15/18,8.369436
2/16/18,8.370643
2/17/18,8.371849
2/18/18,8.373055
2/19/18,8.374262
2/20/18,8.375468
2/21/18,8.376675
2/22/18,8.377882
2/23/18,8.379088
2/24/18,8.380296
2/25/18,8.381502
2/26/18,8.3827095
2/27/18,8.383917
2/28/18,8.385123
3/1/18,8.386331
3/2/18,8.387538
3/3/18,8.388745
3/4/18,8.389954
3/5/18,8.391161
3/6/18,8.392368
3/7/18,8.393577
3/8/18,8.394784
3/9/18,8.395992
3/10/18,8.3972
3/11/18,8.398408
3/12/18,8.399616
3/13/18,8.400825
3/14/18,8.402033
3/15/18,8.403241
3/16/18,8.404449
3/17/18,8.405658
3/18/18,8.406867
3/19/18,8.408075
3/20/18,8.409284
3/21/18,8.410493
3/22/18,8.411702
3/23/18,8.41291
3/24/18,8.41412
3/25/18,8.415329
3/26/18,8.416538
3/27/18,8.4177475
3/28/18,8.418957
3/29/18,8.420167
3/30/18,8.421376
3/31/18,8.4225855
4/1/18,8.423796
4/2/18,8.425005
4/3/18,8.426215
4/4/18,8.427425
4/5/18,8.428636
4/6/18,8.429846
4/7/18,8.431056
4/8/18,8.432266
4/9/18,8.433476
4/10/18,8.434687
4/11/18,8.435897
4/12/18,8.437108
4/13/18,8.438318
4/14/18,8.439529
4/15/18,8.440741
4/16/18,8.441951
4/17/18,8.443162
4/18/18,8.444373
4/19/18,8.445584
4/20/18,8.446795
4/21/18,8.448007
4/22/18,8.449219
4/23/18,8.45043
4/24/18,8.451641
4/25/18,8.452853
4/26/18,8.454064
4/27/18,8.4552765
4/28/18,8.456489
4/29/18,8.457701
4/30/18,8.458913
5/1/18,8.460125
5/2/18,8.461337
5/3/18,8.462549
5/4/18,8.463761
5/5/18,8.464974
5/6/18,8.466187
5/7/18,8.4674
5/8/18,8.468612
5/9/18,8.469825
5/10/18,8.471038
5/11/18,8.47225
5/12/18,8.473463
5/13/18,8.474676
5/14/18,8.475889
5/15/18,8.477103
5/16/18,8.478316
5/17/18,8.479529
5/18/18,8.480743
5/19/18,8.4819565
5/20/18,8.4831705
5/21/18,8.484384
5/22/18,8.485598
5/23/18,8.486812
5/24/18,8.488026
5/25/18,8.48924
5/26/18,8.490454
5/27/18,8.491668
5/28/18,8.492883
5/29/18,8.494097
5/30/18,8.495311
5/31/18,8.496526
6/1/18,8.497741
6/2/18,8.498955
6/3/18,8.50017
6/4/18,8.501385
6/5/18,8.5026
6/6/18,8.503815
6/7/18,8.50503
6/8/18,8.506245
6/9/18,8.50746
6/10/18,8.508676
6/11/18,8.509891
6/12/18,8.5111065
6/13/18,8.512321
6/14/18,8.513537
6/15/18,8.514753
6/16/18,8.515969
6/17/18,8.517185
6/18/18,8.518401
6/19/18,8.519617
6/20/18,8.520833
6/21/18,8.522049
6/22/18,8.523266
6/23/18,8.524482
6/24/18,8.525699
6/25/18,8.526915
6/26/18,8.5281315
6/27/18,8.529348
6/28/18,8.530565
6/29/18,8.531781
6/30/18,8.532998
7/1/18,8.534216
7/2/18,8.535433
7/3/18,8.53665
7/4/18,8.537867
7/5/18,8.539084
7/6/18,8.540301
7/7/18,8.541519
7/8/18,8.542737
7/9/18,8.543955
7/10/18,8.545172
7/11/18,8.54639
7/12/18,8.547607
7/13/18,8.548826
7/14/18,8.550044
7/15/18,8.551262
7/16/18,8.55248
7/17/18,8.553699
7/18/18,8.554916
7/19/18,8.556135
7/20/18,8.557354
7/21/18,8.558573
7/22/18,8.559791
7/23/18,8.561009
7/24/18,8.562228
7/25/18,8.563448
7/26/18,8.564667
7/27/18,8.565886
7/28/18,8.567104
7/29/18,8.568324
7/30/18,8.569543
7/31/18,8.570763
8/1/18,8.571982
8/2/18,8.573202
8/3/18,8.574421
8/4/18,8.575641
8/5/18,8.57686
8/6/18,8.578081
8/7/18,8.579301
8/8/18,8.580521
8/9/18,8.58174
8/10/18,8.582961
8/11/18,8.584181
8/12/18,8.585402
8/13/18,8.586622
8/14/18,8.587843
8/15/18,8.589064
8/16/18,8.590283
8/17/18,8.591505
8/18/18,8.592726
8/19/18,8.593946
8/20/18,8.595167
8/21/18,8.596389
8/22/18,8.5976095
8/23/18,8.598831
8/24/18,8.600052
8/25/18,8.601274
8/26/18,8.602495
8/27/18,8.603717
8/28/18,8.6049385
8/29/18,8.60616
8/30/18,8.607382
8/31/18,8.6086035
9/1/18,8.609825
9/2/18,8.611048
9/3/18,8.612269
9/4/18,8.613492
9/5/18,8.614714
9/6/18,8.615936
9/7/18,8.617159
9/8/18,8.6183815
9/9/18,8.619604
9/10/18,8.620827
9/11/18,8.622049
9/12/18,8.623272
9/13/18,8.6244955
9/14/18,8.625718
9/15/18,8.626941
9/16/18,8.628164
9/17/18,8.629388
9/18/18,8.63061
9/19/18,8.631834
9/20/18,8.633058
9/21/18,8.634281
9/22/18,8.635505
9/23/18,8.636728
9/24/18,8.637953
9/25/18,8.639176
9/26/18,8.6404
9/27/18,8.641624
9/28/18,8.642848
9/29/18,8.644073
9/30/18,8.645297
10/1/18,8.646522
10/2/18,8.647745
10/3/18,8.64897
10/4/18,8.650195
10/5/18,8.65142
10/6/18,8.652644
10/7/18,8.653869
10/8/18,8.655094
10/9/18,8.656319
10/10/18,8.657544
10/11/18,8.658769
10/12/18,8.659994
10/13/18,8.66122
10/14/18,8.662445
10/15/18,8.663671
10/16/18,8.664896
10/17/18,8.6661215
10/18/18,8.667347
10/19/18,8.668573
10/20/18,8.669799
10/21/18,8.671025
10/22/18,8.672251
10/23/18,8.673477
10/24/18,8.674704
10/25/18,8.675929
10/26/18,8.6771555
10/27/18,8.678382
10/28/18,8.679608
10/29/18,8.680836
10/30/18,8.682062
10/31/18,8.683289
11/1/18,8.684516
11/2/18,8.685742
11/3/18,8.68697
11/4/18,8.688196
11/5/18,8.689424
11/6/18,8.690651
11/7/18,8.691878
11/8/18,8.693106
11/9/18,8.694333
11/10/18,8.69556
11/11/18,8.696788
11/12/18,8.698016
11/13/18,8.699244
11/14/18,8.700472
11/15/18,8.701699
11/16/18,8.702928
11/17/18,8.704156
11/18/18,8.705383
11/19/18,8.706612
11/20/18,8.70784
11/21/18,8.709068
11/22/18,8.710298
11/23/18,8.711526
11/24/18,8.712754
11/25/18,8.713984
11/26/18,8.715212
11/27/18,8.716441
11/28/18,8.7176695
11/29/18,8.718899
11/30/18,8.720128
12/1/18,8.721357
12/2/18,8.722587
12/3/18,8.723816
12/4/18,8.725045
12/5/18,8.726275
12/6/18,8.727505
12/7/18,8.728734
12/8/18,8.729964
12/9/18,8.731194
12/10/18,8.732424
12/11/18,8.733654
12/12/18,8.734884
12/13/18,8.7361145
12/14/18,8.737345
12/15/18,8.738575
12/16/18,8.739805
12/17/18,8.741035
12/18/18,8.742267
12/19/18,8.743497
12/20/18,8.744727
12/21/18,8.745958
12/22/18,8.7471895
12/23/18,8.748421
12/24/18,8.749651
12/25/18,8.750882
12/26/18,8.752113
12/27/18,8.753345
12/28/18,8.754577
12/29/18,8.755808
12/30/18,8.757039
12/31/18,8.758271
1/1/19,8.759502
1/2/19,8.760735
1/3/19,8.761967
1/4/19,8.763198
1/5/19,8.76443
1/6/19,8.765662
1/7/19,8.766894
1/8/19,8.7681265
1/9/19,8.769359
1/10/19,8.770592
1/11/19,8.771824
1/12/19,8.773057
1/13/19,8.774289
1/14/19,8.775522
1/15/19,8.776754
1/16/19,8.7779875
1/17/19,8.779221
1/18/19,8.780454
1/19/19,8.781687
1/20/19,8.78292
1/21/19,8.784153
1/22/19,8.785387
1/23/19,8.78662
1/24/19,8.787853
1/25/19,8.789087
1/26/19,8.790321
1/27/19,8.791554
1/28/19,8.7927885
1/29/19,8.794023
1/30/19,8.795257
1/31/19,8.796491
2/1/19,8.797725
2/2/19,8.798959
2/3/19,8.800194
2/4/19,8.801428
2/5/19,8.802662
2/6/19,8.803897
2/7/19,8.805131
2/8/19,8.806366
2/9/19,8.807601
2/10/19,8.808836
2/11/19,8.810071
2/12/19,8.811306
2/13/19,8.812541
2/14/19,8.813776
2/15/19,8.815011
2/16/19,8.816247
2/17/19,8.817482
2/18/19,8.818718
2/19/19,8.819953
2/20/19,8.821189
2/21/19,8.822425
2/22/19,8.823661
2/23/19,8.824897
2/24/19,8.826133
2/25/19,8.827369
2/26/19,8.828605
2/27/19,8.829842
2/28/19,8.831078
3/1/19,8.832314
3/2/19,8.83355
3/3/19,8.834787
3/4/19,8.836023
3/5/19,8.83726
3/6/19,8.838497
3/7/19,8.839734
3/8/19,8.840971
3/9/19,8.842208
3/10/19,8.843445
3/11/19,8.844683
3/12/19,8.84592
3/13/19,8.847157
3/14/19,8.848394
3/15/19,8.849632
3/16/19,8.850869
3/17/19,8.852107
3/18/19,8.853345
3/19/19,8.854583
3/20/19,8.855821
3/21/19,8.857059
3/22/19,8.858296
3/23/19,8.859535
3/24/19,8.860773
3/25/19,8.862012
3/26/19,8.86325
3/27/19,8.864489
3/28/19,8.865727
3/29/19,8.866965
3/30/19,8.868204
3/31/19,8.869443
4/1/19,8.870682
4/2/19,8.871921
4/3/19,8.87316
4/4/19,8.874399
4/5/19,8.875638
4/6/19,8.876878
4/7/19,8.878117
4/8/19,8.879356
4/9/19,8.880596
4/10/19,8.881836
4/11/19,8.883075
4/12/19,8.884315
4/13/19,8.885555
4/14/19,8.886795
4/15/19,8.888035
4/16/19,8.889275
4/17/19,8.890515
4/18/19,8.891755
4/19/19,8.892996
4/20/19,8.894236
4/21/19,8.895476
4/22/19,8.896717
4/23/19,8.897958
4/24/19,8.899199
4/25/19,8.900439
4/26/19,8.90168
4/27/19,8.902921
4/28/19,8.904162
4/29/19,8.905403
4/30/19,8.906644
5/1/19,8.907886
5/2/19,8.909127
5/3/19,8.910368
5/4/19,8.91161
5/5/19,8.912851
5/6/19,8.914093
5/7/19,8.915335
5/8/19,8.916576
5/9/19,8.917819
5/10/19,8.919061
5/11/19,8.920302
5/12/19,8.921545
5/13/19,8.922787
5/14/19,8.924029
5/15/19,8.925272
5/16/19,8.926515
5/17/19,8.927757
5/18/19,8.929
5/19/19,8.930243
5/20/19,8.931485
5/21/19,8.932728
5/22/19,8.93397
5/23/19,8.935214
5/24/19,8.936457
